country,date,month,year,value1,value2,,initial_value,growth_rate
Guinea-Bissau,01/08/2021,8,2021,0.002629215,0.002629215,0.272817445,0.001268048,1.073434935
Guinea-Bissau,01/09/2021,9,2021,0.003057761,0.003057761,0.162993626,0.001268048,1.411391614
Guinea-Bissau,01/10/2021,10,2021,0.003111923,0.003111923,0.017713078,0.001268048,1.454104781
Guinea-Bissau,01/11/2021,11,2021,0.003214485,0.003214485,0.032957778,0.001268048,1.534986621
Guinea-Bissau,01/12/2021,12,2021,0.003279967,0.003279967,0.020370804,0.001268048,1.586626336
Guyana,01/01/2021,1,2021,0.00875344,0.00875344,1.668758777,0.00875344,0
Guyana,01/02/2021,2,2021,0.010413078,0.010413078,0.189598385,0.00875344,0.189598385
Guyana,01/03/2021,3,2021,0.011881273,0.011881273,0.14099537,0.00875344,0.357326249
Guyana,01/04/2021,4,2021,0.014809739,0.014809739,0.246477394,0.00875344,0.691876486
Guyana,01/05/2021,5,2021,0.019336818,0.019336818,0.305682597,0.00875344,1.209053683
Guyana,01/06/2021,6,2021,0.023672859,0.023672859,0.224237533,0.00875344,1.704406432
Guyana,01/07/2021,7,2021,0.027143628,0.027143628,0.146613848,0.00875344,2.100909866
Guyana,01/08/2021,8,2021,0.030213102,0.030213102,0.113082683,0.00875344,2.451569074
Guyana,01/09/2021,9,2021,0.036516269,0.036516269,0.208623639,0.00875344,3.171647973
Guyana,01/10/2021,10,2021,0.043402605,0.043402605,0.188582688,0.00875344,3.95834856
Guyana,01/11/2021,11,2021,0.046841241,0.046841241,0.079226495,0.00875344,4.351181139
Guyana,01/12/2021,12,2021,0.049193898,0.049193898,0.05022618,0.00875344,4.619950524
Haiti,01/01/2021,1,2021,0.000936218,0.000936218,-0.980968816,0.000936218,0
Haiti,01/02/2021,2,2021,0.001066408,0.001066408,0.139059115,0.000936218,0.139059115
Haiti,01/03/2021,3,2021,0.001114014,0.001114014,0.044641596,0.000936218,0.189908531
Haiti,01/04/2021,4,2021,0.001138089,0.001138089,0.021611306,0.000936218,0.215624008
Haiti,01/05/2021,5,2021,0.001208518,0.001208518,0.061882955,0.000936218,0.290850414
Haiti,01/06/2021,6,2021,0.001507919,0.001507919,0.247743015,0.000936218,0.610649588
Haiti,01/07/2021,7,2021,0.001729387,0.001729387,0.146869397,0.000936218,0.847204721
Haiti,01/08/2021,8,2021,0.001816956,0.001816956,0.050636266,0.000936218,0.940740271
Haiti,01/09/2021,9,2021,0.001883453,0.001883453,0.036597821,0.000936218,1.011767135
Haiti,01/10/2021,10,2021,0.002043431,0.002043431,0.0849388,0.000936218,1.182644221
Haiti,01/11/2021,11,2021,0.002172476,0.002172476,0.063151274,0.000936218,1.320480984
Haiti,01/12/2021,12,2021,0.002267535,0.002267535,0.043755995,0.000936218,1.422015937
Holy See,01/01/2021,1,2021,0.033374536,0.033374536,13.71842033,0.033374536,0
Holy See,01/02/2021,2,2021,0.033374536,0.033374536,0,0.033374536,0
Holy See,01/03/2021,3,2021,0.033374536,0.033374536,0,0.033374536,0
Holy See,01/04/2021,4,2021,0.033374536,0.033374536,0,0.033374536,0
Holy See,01/05/2021,5,2021,0.033374536,0.033374536,0,0.033374536,0
Holy See,01/06/2021,6,2021,0.033374536,0.033374536,0,0.033374536,0
Holy See,01/07/2021,7,2021,0.033374536,0.033374536,0,0.033374536,0
Holy See,01/08/2021,8,2021,0.033374536,0.033374536,0,0.033374536,0
Holy See,01/09/2021,9,2021,0.033374536,0.033374536,0,0.033374536,0
Holy See,01/10/2021,10,2021,0.033374536,0.033374536,0,0.033374536,0
Holy See,01/11/2021,11,2021,0.033374536,0.033374536,0,0.033374536,0
Holy See,01/12/2021,12,2021,0.033374536,0.033374536,0,0.033374536,0
Honduras,01/01/2021,1,2021,0.013515671,0.013515671,-0.595030462,0.013515671,0
Honduras,01/02/2021,2,2021,0.016183849,0.016183849,0.197413675,0.013515671,0.197413675
Honduras,01/03/2021,3,2021,0.018140162,0.018140162,0.120880588,0.013515671,0.342157744
Honduras,01/04/2021,4,2021,0.020135126,0.020135126,0.109975002,0.013515671,0.489761544
Honduras,01/05/2021,5,2021,0.022833403,0.022833403,0.134008416,0.013515671,0.689402129
Honduras,01/06/2021,6,2021,0.025228342,0.025228342,0.104887512,0.013515671,0.866599315
Honduras,01/07/2021,7,2021,0.028226005,0.028226005,0.11882127,0.013515671,1.088391018
Honduras,01/08/2021,8,2021,0.032208716,0.032208716,0.141100776,0.013515671,1.383064611
Honduras,01/09/2021,9,2021,0.03580596,0.03580596,0.111685415,0.013515671,1.649218172
Honduras,01/10/2021,10,2021,0.037531928,0.037531928,0.04820336,0.013515671,1.776919388
Honduras,01/11/2021,11,2021,0.0380643,0.0380643,0.014184506,0.013515671,1.816308617
Honduras,01/12/2021,12,2021,0.038229277,0.038229277,0.004334168,0.013515671,1.828514973
Hungary,01/01/2021,1,2021,0.036045749,0.036045749,-0.057116645,0.036045749,0
Hungary,01/02/2021,2,2021,0.040497176,0.040497176,0.123493819,0.036045749,0.123493819
Hungary,01/03/2021,3,2021,0.055274395,0.055274395,0.364895049,0.036045749,0.533451151
Hungary,01/04/2021,4,2021,0.075826525,0.075826525,0.371820077,0.036045749,1.103619076
Hungary,01/05/2021,5,2021,0.082391709,0.082391709,0.086581629,0.036045749,1.285753842
Hungary,01/06/2021,6,2021,0.083530317,0.083530317,0.013819457,0.036045749,1.317341719
Hungary,01/07/2021,7,2021,0.083718432,0.083718432,0.002252054,0.036045749,1.322560498
Hungary,01/08/2021,8,2021,0.083911159,0.083911159,0.002302081,0.036045749,1.32790722
Hungary,01/09/2021,9,2021,0.084550322,0.084550322,0.00761714,0.036045749,1.345639215
Hungary,01/10/2021,10,2021,0.086716861,0.086716861,0.025624256,0.036045749,1.405744475
Hungary,01/11/2021,11,2021,0.100558185,0.100558185,0.159615149,0.036045749,1.789737738
Hungary,01/12/2021,12,2021,0.124310159,0.124310159,0.236201295,0.036045749,2.448677405
Iceland,01/01/2021,1,2021,0.017352806,0.017352806,-0.860407175,0.017352806,0
Iceland,01/02/2021,2,2021,0.017682051,0.017682051,0.018973585,0.017352806,0.018973585
Iceland,01/03/2021,3,2021,0.017879523,0.017879523,0.011167898,0.017352806,0.030353378
Iceland,01/04/2021,4,2021,0.018502564,0.018502564,0.03484665,0.017352806,0.066257742
Iceland,01/05/2021,5,2021,0.019145362,0.019145362,0.034741026,0.017352806,0.10330063
Iceland,01/06/2021,6,2021,0.019393407,0.019393407,0.012955849,0.017352806,0.117594827
Iceland,01/07/2021,7,2021,0.020288692,0.020288692,0.04616442,0.017352806,0.169187944
Iceland,01/08/2021,8,2021,0.027944417,0.027944417,0.377339502,0.017352806,0.61036874
Iceland,01/09/2021,9,2021,0.033261636,0.033261636,0.190278412,0.017352806,0.916787147
Iceland,01/10/2021,10,2021,0.036852747,0.036852747,0.107965558,0.017352806,1.123734141
Iceland,01/11/2021,11,2021,0.046234823,0.046234823,0.254582803,0.017352806,1.664400332
Iceland,01/12/2021,12,2021,0.060977526,0.060977526,0.318865777,0.017352806,2.513986414
India,01/01/2021,1,2021,8.632286312,8.632286312,140.5650473,8.632286312,0
India,01/02/2021,2,2021,8.944928623,8.944928623,0.036217787,8.632286312,0.036217787
India,01/03/2021,3,2021,9.439176818,9.439176818,0.055254571,8.632286312,0.093473557
India,01/04/2021,4,2021,12.21245441,12.21245441,0.293805027,8.632286312,0.414741584
India,01/05/2021,5,2021,20.09196855,20.09196855,0.645203157,8.632286312,1.32753732
India,01/06/2021,6,2021,24.19877815,24.19877815,0.204400559,8.632286312,1.803287249
India,01/07/2021,7,2021,25.42413891,25.42413891,0.050637299,8.632286312,1.945238143
India,01/08/2021,8,2021,26.39793721,26.39793721,0.038302116,8.632286312,2.058046994
India,01/09/2021,9,2021,27.30222362,27.30222362,0.03425595,8.632286312,2.162803298
India,01/10/2021,10,2021,27.87754496,27.87754496,0.021072325,8.632286312,2.229450918
India,01/11/2021,11,2021,28.20396628,28.20396628,0.011709113,8.632286312,2.267264924
India,01/12/2021,12,2021,28.42245336,28.42245336,0.007746679,8.632286312,2.292575377
Indonesia,01/01/2021,1,2021,0.003290872,0.003290872,-0.999884216,0.003290872,0
Indonesia,01/02/2021,2,2021,0.004461905,0.004461905,0.355842786,0.003290872,0.355842786
Indonesia,01/03/2021,3,2021,0.005229729,0.005229729,0.172084255,0.003290872,0.589161982
Indonesia,01/04/2021,4,2021,0.005820491,0.005820491,0.112962254,0.003290872,0.768677301
Indonesia,01/05/2021,5,2021,0.006376573,0.006376573,0.095538822,0.003290872,0.937654646
Indonesia,01/06/2021,6,2021,0.007162681,0.007162681,0.123280598,0.003290872,1.17652987
Indonesia,01/07/2021,7,2021,0.010150154,0.010150154,0.417088581,0.003290872,2.084335624
Indonesia,01/08/2021,8,2021,0.014007086,0.014007086,0.379987531,0.003290872,3.256344702
Indonesia,01/09/2021,9,2021,0.015252727,0.015252727,0.088929346,0.003290872,3.634858652
Indonesia,01/10/2021,10,2021,0.015474245,0.015474245,0.014523208,0.003290872,3.702171669
Indonesia,01/11/2021,11,2021,0.015542402,0.015542402,0.004404569,0.003290872,3.722882707
Indonesia,01/12/2021,12,2021,0.015573966,0.015573966,0.002030781,0.003290872,3.732473846
Iran,01/01/2021,1,2021,0.015763309,0.015763309,0.012157682,0.015763309,0
Iran,01/02/2021,2,2021,0.018152101,0.018152101,0.15154131,0.015763309,0.15154131
Iran,01/03/2021,3,2021,0.020973404,0.020973404,0.155425685,0.015763309,0.330520407
Iran,01/04/2021,4,2021,0.025994787,0.025994787,0.239416661,0.015763309,0.649069161
Iran,01/05/2021,5,2021,0.032634571,0.032634571,0.255427525,0.015763309,1.070286815
Iran,01/06/2021,6,2021,0.036400357,0.036400357,0.115392556,0.015763309,1.309182503
Iran,01/07/2021,7,2021,0.041713141,0.041713141,0.145954157,0.015763309,1.646217288
Iran,01/08/2021,8,2021,0.053112861,0.053112861,0.273288455,0.015763309,2.369397922
Iran,01/09/2021,9,2021,0.06363515,0.06363515,0.198111896,0.015763309,3.036915732
Iran,01/10/2021,10,2021,0.068712465,0.068712465,0.079787899,0.015763309,3.359012755
Iran,01/11/2021,11,2021,0.071917384,0.071917384,0.046642472,0.015763309,3.562327884
Iran,01/12/2021,12,2021,0.073368615,0.073368615,0.020179141,0.015763309,3.654391741
Iraq,01/01/2021,1,2021,0.01510817,0.01510817,-0.79407857,0.01510817,0
Iraq,01/02/2021,2,2021,0.016178704,0.016178704,0.070857932,0.01510817,0.070857932
Iraq,01/03/2021,3,2021,0.019171192,0.019171192,0.184964633,0.01510817,0.268928777
Iraq,01/04/2021,4,2021,0.023866207,0.023866207,0.244899513,0.01510817,0.579688817
Iraq,01/05/2021,5,2021,0.028332514,0.028332514,0.187139334,0.01510817,0.875310729
Iraq,01/06/2021,6,2021,0.031571099,0.031571099,0.11430633,0.01510817,1.089670616
Iraq,01/07/2021,7,2021,0.036743706,0.036743706,0.163839918,0.01510817,1.432042078
Iraq,01/08/2021,8,2021,0.044164409,0.044164409,0.201958488,0.01510817,1.923213621
Iraq,01/09/2021,9,2021,0.048706712,0.048706712,0.102849858,0.01510817,2.223865725
Iraq,01/10/2021,10,2021,0.050540208,0.050540208,0.037643607,0.01510817,2.345223658
Iraq,01/11/2021,11,2021,0.051462165,0.051462165,0.018242052,0.01510817,2.406247403
Iraq,01/12/2021,12,2021,0.051934987,0.051934987,0.009187748,0.01510817,2.437543147
Ireland,01/01/2021,1,2021,0.032307558,0.032307558,-0.37792306,0.032307558,0
Ireland,01/02/2021,2,2021,0.042414361,0.042414361,0.312830944,0.032307558,0.312830944
Ireland,01/03/2021,3,2021,0.046158468,0.046158468,0.088274491,0.032307558,0.428720428
Ireland,01/04/2021,4,2021,0.049153651,0.049153651,0.064889137,0.032307558,0.521428863
Ireland,01/05/2021,5,2021,0.051792325,0.051792325,0.053682164,0.032307558,0.603102456
Ireland,01/06/2021,6,2021,0.054166096,0.054166096,0.045832489,0.032307558,0.676576632
Ireland,01/07/2021,7,2021,0.057521968,0.057521968,0.061955202,0.032307558,0.780449277
Ireland,01/08/2021,8,2021,0.066122938,0.066122938,0.149524974,0.032307558,1.046670908
Ireland,01/09/2021,9,2021,0.075085281,0.075085281,0.135540598,0.032307558,1.324077906
Ireland,01/10/2021,10,2021,0.084067244,0.084067244,0.119623491,0.032307558,1.602092219
Ireland,01/11/2021,11,2021,0.102509588,0.102509588,0.219376092,0.032307558,2.17292904
Ireland,01/12/2021,12,2021,0.132202035,0.132202035,0.289655311,0.032307558,3.091984789
Israel,01/01/2021,1,2021,0.062348359,0.062348359,-0.528385786,0.062348359,0
Israel,01/02/2021,2,2021,0.083577717,0.083577717,0.340495868,0.062348359,0.340495868
Israel,01/03/2021,3,2021,0.094382095,0.094382095,0.129273432,0.062348359,0.51378637
Israel,01/04/2021,4,2021,0.09664435,0.09664435,0.023969107,0.062348359,0.550070477
Israel,01/05/2021,5,2021,0.096943598,0.096943598,0.003096388,0.062348359,0.554870097
Israel,01/06/2021,6,2021,0.097049474,0.097049474,0.001092135,0.062348359,0.556568225
Israel,01/07/2021,7,2021,0.098522225,0.098522225,0.015175266,0.062348359,0.580189561
Israel,01/08/2021,8,2021,0.110599766,0.110599766,0.122586962,0.062348359,0.773900198
Israel,01/09/2021,9,2021,0.13805114,0.13805114,0.248204631,0.062348359,1.214190442
Israel,01/10/2021,10,2021,0.151610869,0.151610869,0.098222512,0.062348359,1.43167379
Israel,01/11/2021,11,2021,0.154534704,0.154534704,0.019285125,0.062348359,1.478568923
Israel,01/12/2021,12,2021,0.156683712,0.156683712,0.013906311,0.062348359,1.513036673
Italy,01/01/2021,1,2021,2.534710521,2.534710521,15.17724328,2.534710521,0
Italy,01/02/2021,2,2021,2.941470355,2.941470355,0.160475853,2.534710521,0.160475853
Italy,01/03/2021,3,2021,3.516569878,3.516569878,0.195514302,2.534710521,0.38736548
Italy,01/04/2021,4,2021,4.123616011,4.123616011,0.172624505,2.534710521,0.626858758
Italy,01/05/2021,5,2021,4.467560752,4.467560752,0.083408528,2.534710521,0.762552653
Italy,01/06/2021,6,2021,4.574476375,4.574476375,0.023931543,2.534710521,0.804733257
Italy,01/07/2021,7,2021,4.623235993,4.623235993,0.01065906,2.534710521,0.823970017
Italy,01/08/2021,8,2021,4.791191829,4.791191829,0.036328631,2.534710521,0.890232352
Italy,01/09/2021,9,2021,4.975211939,4.975211939,0.038408003,2.534710521,0.962832402
Italy,01/10/2021,10,2021,5.08432206,5.08432206,0.021930748,2.534710521,1.005878785
Italy,01/11/2021,11,2021,5.261134396,5.261134396,0.034775991,2.534710521,1.075635207
Italy,01/12/2021,12,2021,5.798708233,5.798708233,0.102178313,2.534710521,1.287720111
Jamaica,01/01/2021,1,2021,0.004786603,0.004786603,-0.99917454,0.004786603,0
Jamaica,01/02/2021,2,2021,0.006521115,0.006521115,0.362367946,0.004786603,0.362367946
Jamaica,01/03/2021,3,2021,0.010705609,0.010705609,0.641683842,0.004786603,1.236577445
Jamaica,01/04/2021,4,2021,0.014564558,0.014564558,0.360460431,0.004786603,2.042775114
Jamaica,01/05/2021,5,2021,0.015960697,0.015960697,0.095858689,0.004786603,2.334451548
Jamaica,01/06/2021,6,2021,0.01668564,0.01668564,0.045420514,0.004786603,2.485904051
Jamaica,01/07/2021,7,2021,0.017282661,0.017282661,0.035780527,0.004786603,2.610631533
Jamaica,01/08/2021,8,2021,0.019963072,0.019963072,0.155092504,0.004786603,3.170613417
Jamaica,01/09/2021,9,2021,0.02609159,0.02609159,0.306992737,0.004786603,4.450961444
Jamaica,01/10/2021,10,2021,0.029362404,0.029362404,0.12535893,0.004786603,5.13428814
Jamaica,01/11/2021,11,2021,0.030482762,0.030482762,0.038156206,0.004786603,5.368349299
Jamaica,01/12/2021,12,2021,0.031091815,0.031091815,0.019980247,0.004786603,5.495590488
Japan,01/01/2021,1,2021,0.21317923,0.21317923,5.856442052,0.21317923,0
Japan,01/02/2021,2,2021,0.277187318,0.277187318,0.300254804,0.21317923,0.300254804
Japan,01/03/2021,3,2021,0.300888497,0.300888497,0.085505999,0.21317923,0.41143439
Japan,01/04/2021,4,2021,0.351891539,0.351891539,0.169508117,0.21317923,0.650683976
Japan,01/05/2021,5,2021,0.452533954,0.452533954,0.286004077,0.21317923,1.122786322
Japan,01/06/2021,6,2021,0.518041462,0.518041462,0.144757112,0.21317923,1.430074739
Japan,01/07/2021,7,2021,0.561740054,0.561740054,0.084353464,0.21317923,1.635059962
Japan,01/08/2021,8,2021,0.793406709,0.793406709,0.412409002,0.21317923,2.72178241
Japan,01/09/2021,9,2021,1.097085671,1.097085671,0.382753207,0.21317923,4.146306564
Japan,01/10/2021,10,2021,1.144213499,1.144213499,0.042957291,0.21317923,4.367377952
Japan,01/11/2021,11,2021,1.149809949,1.149809949,0.004891089,0.21317923,4.393630274
Japan,01/12/2021,12,2021,1.152694598,1.152694598,0.002508804,0.21317923,4.407161838
Jordan,01/01/2021,1,2021,0.030649335,0.030649335,-0.973410707,0.030649335,0
Jordan,01/02/2021,2,2021,0.0345416,0.0345416,0.126993489,0.030649335,0.126993489
Jordan,01/03/2021,3,2021,0.048883721,0.048883721,0.415212976,0.030649335,0.594935809
Jordan,01/04/2021,4,2021,0.066135611,0.066135611,0.352916871,0.030649335,1.157815564
Jordan,01/05/2021,5,2021,0.070998488,0.070998488,0.073528876,0.030649335,1.316477317
Jordan,01/06/2021,6,2021,0.072966904,0.072966904,0.02772475,0.030649335,1.380701071
Jordan,01/07/2021,7,2021,0.074513216,0.074513216,0.021191968,0.030649335,1.431152812
Jordan,01/08/2021,8,2021,0.076870296,0.076870296,0.03163304,0.030649335,1.508057567
Jordan,01/09/2021,9,2021,0.079449941,0.079449941,0.033558412,0.030649335,1.592223997
Jordan,01/10/2021,10,2021,0.082499793,0.082499793,0.038387092,0.030649335,1.691731938
Jordan,01/11/2021,11,2021,0.088345356,0.088345356,0.070855487,0.030649335,1.882455916
Jordan,01/12/2021,12,2021,0.100006971,0.100006971,0.132000323,0.030649335,2.262941028
Kazakhstan,01/01/2021,1,2021,0.011539455,0.011539455,-0.884613493,0.011539455,0
Kazakhstan,01/02/2021,2,2021,0.013368971,0.013368971,0.158544384,0.011539455,0.158544384
Kazakhstan,01/03/2021,3,2021,0.014806937,0.014806937,0.107559961,0.011539455,0.283157373
Kazakhstan,01/04/2021,4,2021,0.017876163,0.017876163,0.207282955,0.011539455,0.549134025
Kazakhstan,01/05/2021,5,2021,0.021992245,0.021992245,0.230255356,0.011539455,0.905830431
Kazakhstan,01/06/2021,6,2021,0.02458604,0.02458604,0.117941354,0.011539455,1.130606653
Kazakhstan,01/07/2021,7,2021,0.029259268,0.029259268,0.190076505,0.011539455,1.53558492
Kazakhstan,01/08/2021,8,2021,0.040653727,0.040653727,0.389430758,0.011539455,2.523019678
Kazakhstan,01/09/2021,9,2021,0.049150184,0.049150184,0.208995752,0.011539455,3.259315823
Kazakhstan,01/10/2021,10,2021,0.052912889,0.052912889,0.076555255,0.011539455,3.585388832
Kazakhstan,01/11/2021,11,2021,0.055374145,0.055374145,0.046515256,0.011539455,3.798679368
Kazakhstan,01/12/2021,12,2021,0.056718027,0.056718027,0.02426912,0.011539455,3.915139093
Kenya,01/01/2021,1,2021,0.001838759,0.001838759,-0.967580699,0.001838759,0
Kenya,01/02/2021,2,2021,0.001917618,0.001917618,0.042887273,0.001838759,0.042887273
Kenya,01/03/2021,3,2021,0.00218032,0.00218032,0.136993863,0.001838759,0.185756429
Kenya,01/04/2021,4,2021,0.002766706,0.002766706,0.268944779,0.001838759,0.50465943
Kenya,01/05/2021,5,2021,0.00308046,0.00308046,0.113403426,0.001838759,0.675292965
Kenya,01/06/2021,6,2021,0.003291573,0.003291573,0.068533096,0.001838759,0.790105978
Kenya,01/07/2021,7,2021,0.003575191,0.003575191,0.086164891,0.001838759,0.944350264
Kenya,01/08/2021,8,2021,0.004114385,0.004114385,0.150815258,0.001838759,1.237587951
Kenya,01/09/2021,9,2021,0.004547488,0.004547488,0.105265782,0.001838759,1.473129397
Kenya,01/10/2021,10,2021,0.004681878,0.004681878,0.029552386,0.001838759,1.546216272
Kenya,01/11/2021,11,2021,0.004729782,0.004729782,0.010231771,0.001838759,1.572268573
Kenya,01/12/2021,12,2021,0.004948405,0.004948405,0.046222715,0.001838759,1.69116581
"Korea, North",01/01/2021,1,2021,0,0,-1,0,NA
"Korea, North",01/02/2021,2,2021,0,0,#DIV/0!,0,NA
"Korea, North",01/03/2021,3,2021,0,0,#DIV/0!,0,NA
"Korea, North",01/04/2021,4,2021,0,0,#DIV/0!,0,NA
"Korea, North",01/05/2021,5,2021,0,0,#DIV/0!,0,NA
"Korea, North",01/06/2021,6,2021,0,0,#DIV/0!,0,NA
"Korea, North",01/07/2021,7,2021,0,0,#DIV/0!,0,NA
"Korea, North",01/08/2021,8,2021,0,0,#DIV/0!,0,NA
"Korea, North",01/09/2021,9,2021,0,0,#DIV/0!,0,NA
"Korea, North",01/10/2021,10,2021,0,0,#DIV/0!,0,NA
"Korea, North",01/11/2021,11,2021,0,0,#DIV/0!,0,NA
"Korea, North",01/12/2021,12,2021,0,0,#DIV/0!,0,NA
"Korea, South",01/01/2021,1,2021,0.001397266,0.001397266,#DIV/0!,0.001397266,0
"Korea, South",01/02/2021,2,2021,0.00164681,0.00164681,0.178594153,0.001397266,0.178594153
