"month","year","country","value","date","max","min","normalised_value","log_value"
"12","2021","Brunei",0.035069086186796,2021-12-01,4873.253,0,7.2e-06,-3.3504
"01","2021","Bulgaria",0.0304115664402889,2021-01-01,4873.253,0,6.2e-06,-3.4929
"02","2021","Bulgaria",0.0333684730900223,2021-02-01,4873.253,0,6.8e-06,-3.4001
"03","2021","Bulgaria",0.0418402734294763,2021-03-01,4873.253,0,8.6e-06,-3.1739
"04","2021","Bulgaria",0.0546995478844547,2021-04-01,4873.253,0,1.12e-05,-2.9059
"05","2021","Bulgaria",0.0594865237775758,2021-05-01,4873.253,0,1.22e-05,-2.822
"06","2021","Bulgaria",0.0605236375428843,2021-06-01,4873.253,0,1.24e-05,-2.8047
"07","2021","Bulgaria",0.0608834387847139,2021-07-01,4873.253,0,1.25e-05,-2.7988
"08","2021","Bulgaria",0.0628901583666004,2021-08-01,4873.253,0,1.29e-05,-2.7664
"09","2021","Bulgaria",0.0688165049878066,2021-09-01,4873.253,0,1.41e-05,-2.6763
"10","2021","Bulgaria",0.0785313604280781,2021-10-01,4873.253,0,1.61e-05,-2.5443
"11","2021","Bulgaria",0.0947464312758706,2021-11-01,4873.253,0,1.94e-05,-2.3566
"12","2021","Bulgaria",0.103771642200103,2021-12-01,4873.253,0,2.13e-05,-2.2656
"01","2021","Burkina Faso",0.000425802949152513,2021-01-01,4873.253,0,1e-07,-7.7615
"02","2021","Burkina Faso",0.000551822200189983,2021-02-01,4873.253,0,1e-07,-7.5023
"03","2021","Burkina Faso",0.00059291672941471,2021-03-01,4873.253,0,1e-07,-7.4305
"04","2021","Burkina Faso",0.000624680333231308,2021-04-01,4873.253,0,1e-07,-7.3783
"05","2021","Burkina Faso",0.000640550869735637,2021-05-01,4873.253,0,1e-07,-7.3532
"06","2021","Burkina Faso",0.000643999472235886,2021-06-01,4873.253,0,1e-07,-7.3478
"07","2021","Burkina Faso",0.000647098692892461,2021-07-01,4873.253,0,1e-07,-7.343
"08","2021","Burkina Faso",0.000654191267775507,2021-08-01,4873.253,0,1e-07,-7.3321
"09","2021","Burkina Faso",0.000669391024061713,2021-09-01,4873.253,0,1e-07,-7.3091
"10","2021","Burkina Faso",0.00069930998227847,2021-10-01,4873.253,0,1e-07,-7.2654
"11","2021","Burkina Faso",0.000735275427455286,2021-11-01,4873.253,0,2e-07,-7.2153
"12","2021","Burkina Faso",0.000797606033138022,2021-12-01,4873.253,0,2e-07,-7.1339
"01","2021","Burma",0.00245165301460011,2021-01-01,4873.253,0,5e-07,-6.011
"02","2021","Burma",0.00260065704872388,2021-02-01,4873.253,0,5e-07,-5.952
"03","2021","Burma",0.00261303940029383,2021-03-01,4873.253,0,5e-07,-5.9472
"04","2021","Burma",0.00262122599961813,2021-04-01,4873.253,0,5e-07,-5.9441
"05","2021","Burma",0.00263042241871902,2021-05-01,4873.253,0,5e-07,-5.9406
"06","2021","Burma",0.00271365298681337,2021-06-01,4873.253,0,6e-07,-5.9095
"07","2021","Burma",0.00408559983081888,2021-07-01,4873.253,0,8e-07,-5.5003
"08","2021","Burma",0.0065131158247462,2021-08-01,4873.253,0,1.3e-06,-5.0339
"09","2021","Burma",0.00804216424712066,2021-09-01,4873.253,0,1.7e-06,-4.8231
"10","2021","Burma",0.00891430650601547,2021-10-01,4873.253,0,1.8e-06,-4.7201
"11","2021","Burma",0.00943458390352786,2021-11-01,4873.253,0,1.9e-06,-4.6634
"12","2021","Burma",0.0096914667546328,2021-12-01,4873.253,0,2e-06,-4.6365
"01","2021","Burundi",0.000100004283340015,2021-01-01,4873.253,0,0,-9.2103
"02","2021","Burundi",0.000157589071975772,2021-02-01,4873.253,0,0,-8.7555
"03","2021","Burundi",0.000209511727153677,2021-03-01,4873.253,0,0,-8.4707
"04","2021","Burundi",0.000286196508034249,2021-04-01,4873.253,0,1e-07,-8.1588
"05","2021","Burundi",0.000365693985683042,2021-05-01,4873.253,0,1e-07,-7.9137
"06","2021","Burundi",0.000428788767813765,2021-06-01,4873.253,0,1e-07,-7.7545
"07","2021","Burundi",0.000500233020044905,2021-07-01,4873.253,0,1e-07,-7.6004
"08","2021","Burundi",0.000824894946874417,2021-08-01,4873.253,0,2e-07,-7.1003
"09","2021","Burundi",0.00121657554144958,2021-09-01,4873.253,0,2e-07,-6.7117
"10","2021","Burundi",0.00163147535296733,2021-10-01,4873.253,0,3e-07,-6.4183
"11","2021","Burundi",0.00170375408197886,2021-11-01,4873.253,0,3e-07,-6.3749
"12","2021","Burundi",0.00188143587334456,2021-12-01,4873.253,0,4e-07,-6.2757
"01","2021","Cabo Verde",0.0231639369334265,2021-01-01,4873.253,0,4.8e-06,-3.7652
"02","2021","Cabo Verde",0.0265164381759524,2021-02-01,4873.253,0,5.4e-06,-3.63
"03","2021","Cabo Verde",0.0292708220437341,2021-03-01,4873.253,0,6e-06,-3.5312
"04","2021","Cabo Verde",0.0362242830180987,2021-04-01,4873.253,0,7.4e-06,-3.318
"05","2021","Cabo Verde",0.0499001254842585,2021-05-01,4873.253,0,1.02e-05,-2.9977
"06","2021","Cabo Verde",0.0569919374758688,2021-06-01,4873.253,0,1.17e-05,-2.8648
"07","2021","Cabo Verde",0.0597194949902609,2021-07-01,4873.253,0,1.23e-05,-2.8181
"08","2021","Cabo Verde",0.062003252797055,2021-08-01,4873.253,0,1.27e-05,-2.7806
"09","2021","Cabo Verde",0.0660649150701094,2021-09-01,4873.253,0,1.36e-05,-2.7171
"10","2021","Cabo Verde",0.0683004413880365,2021-10-01,4873.253,0,1.4e-05,-2.6838
"11","2021","Cabo Verde",0.0688855994493886,2021-11-01,4873.253,0,1.41e-05,-2.6753
"12","2021","Cabo Verde",0.0698420156202025,2021-12-01,4873.253,0,1.43e-05,-2.6615
"01","2021","Cambodia",2.54588133019863e-05,2021-01-01,4873.253,0,0,-10.5784
"02","2021","Cambodia",3.24716668952208e-05,2021-02-01,4873.253,0,0,-10.3351
"03","2021","Cambodia",9.01892208403218e-05,2021-03-01,4873.253,0,0,-9.3136
"04","2021","Cambodia",0.000377126479055838,2021-04-01,4873.253,0,1e-07,-7.8829
"05","2021","Cambodia",0.00132688749495331,2021-05-01,4873.253,0,3e-07,-6.6249
"06","2021","Cambodia",0.002401078790475,2021-06-01,4873.253,0,5e-07,-6.0318
"07","2021","Cambodia",0.00388902619240336,2021-07-01,4873.253,0,8e-07,-5.5496
"08","2021","Cambodia",0.0051369981191214,2021-08-01,4873.253,0,1.1e-06,-5.2713
"09","2021","Cambodia",0.00610593199784843,2021-09-01,4873.253,0,1.3e-06,-5.0985
"10","2021","Cambodia",0.00694233186727164,2021-10-01,4873.253,0,1.4e-06,-4.9701
"11","2021","Cambodia",0.00714954686306153,2021-11-01,4873.253,0,1.5e-06,-4.9407
"12","2021","Cambodia",0.00719954209406015,2021-12-01,4873.253,0,1.5e-06,-4.9337
"01","2021","Cameroon",0.00105392154742133,2021-01-01,4873.253,0,2e-07,-6.8552
"02","2021","Cameroon",0.00122553393413215,2021-02-01,4873.253,0,3e-07,-6.7044
"03","2021","Cameroon",0.00152593359954122,2021-03-01,4873.253,0,3e-07,-6.4851
"04","2021","Cameroon",0.00236857990382231,2021-04-01,4873.253,0,5e-07,-6.0455
"05","2021","Cameroon",0.00285845756636332,2021-05-01,4873.253,0,6e-07,-5.8575
"06","2021","Cameroon",0.00301334826899337,2021-06-01,4873.253,0,6e-07,-5.8047
"07","2021","Cameroon",0.0030646120312207,2021-07-01,4873.253,0,6e-07,-5.7878
"08","2021","Cameroon",0.00310843636629262,2021-08-01,4873.253,0,6e-07,-5.7736
"09","2021","Cameroon",0.00321373604566045,2021-09-01,4873.253,0,7e-07,-5.7403
"10","2021","Cameroon",0.00368750355015514,2021-10-01,4873.253,0,8e-07,-5.6028
"11","2021","Cameroon",0.00397950380016513,2021-11-01,4873.253,0,8e-07,-5.5266
"12","2021","Cameroon",0.00406592347541987,2021-12-01,4873.253,0,8e-07,-5.5051
"01","2021","Canada",0.260627695330224,2021-01-01,4873.253,0,5.35e-05,-1.3447
"02","2021","Canada",0.308017248963154,2021-02-01,4873.253,0,6.32e-05,-1.1776
"03","2021","Canada",0.343116835676507,2021-03-01,4873.253,0,7.04e-05,-1.0697
"04","2021","Canada",0.412376997509031,2021-04-01,4873.253,0,8.46e-05,-0.8858
"05","2021","Canada",0.492508921426689,2021-05-01,4873.253,0,0.0001011,-0.7082
"06","2021","Canada",0.522255450387269,2021-06-01,4873.253,0,0.0001072,-0.6496
"07","2021","Canada",0.529305976389686,2021-07-01,4873.253,0,0.0001086,-0.6362
"08","2021","Canada",0.542889191030747,2021-08-01,4873.253,0,0.0001114,-0.6109
"09","2021","Canada",0.581147640145961,2021-09-01,4873.253,0,0.0001193,-0.5428
"10","2021","Canada",0.623669660980358,2021-10-01,4873.253,0,0.000128,-0.4721
"11","2021","Canada",0.652576832309353,2021-11-01,4873.253,0,0.0001339,-0.4268
"12","2021","Canada",0.710987822063143,2021-12-01,4873.253,0,0.0001459,-0.3411
"01","2021","Central African Republic",0.00102960350350118,2021-01-01,4873.253,0,2e-07,-6.8786
"02","2021","Central African Republic",0.00103439688919435,2021-02-01,4873.253,0,2e-07,-6.8739
"03","2021","Central African Republic",0.00104656152169968,2021-03-01,4873.253,0,2e-07,-6.8622
"04","2021","Central African Republic",0.00119401279234348,2021-04-01,4873.253,0,2e-07,-6.7304
"05","2021","Central African Republic",0.00141808839066764,2021-05-01,4873.253,0,3e-07,-6.5584
"06","2021","Central African Republic",0.00147242529172578,2021-06-01,4873.253,0,3e-07,-6.5208
"07","2021","Central African Republic",0.00147920137472288,2021-07-01,4873.253,0,3e-07,-6.5163
"08","2021","Central African Republic",0.00208287743492496,2021-08-01,4873.253,0,4e-07,-6.174
"09","2021","Central African Republic",0.00234465562568551,2021-09-01,4873.253,0,5e-07,-6.0556
"10","2021","Central African Republic",0.00237183164576451,2021-10-01,4873.253,0,5e-07,-6.0441
"11","2021","Central African Republic",0.00241115300871844,2021-11-01,4873.253,0,5e-07,-6.0277
"12","2021","Central African Republic",0.00246889108667061,2021-12-01,4873.253,0,5e-07,-6.004
"01","2021","Chad",0.000170620035467326,2021-01-01,4873.253,0,0,-8.6761
"02","2021","Chad",0.000223643446244468,2021-02-01,4873.253,0,0,-8.4055
"03","2021","Chad",0.000262732859403323,2021-03-01,4873.253,0,1e-07,-8.2444
"04","2021","Chad",0.000285024160177356,2021-04-01,4873.253,0,1e-07,-8.1629
"05","2021","Chad",0.000297933061011476,2021-05-01,4873.253,0,1e-07,-8.1186
"06","2021","Chad",0.000300998971601221,2021-06-01,4873.253,0,1e-07,-8.1084
"07","2021","Chad",0.000302006103755022,2021-07-01,4873.253,0,1e-07,-8.1051
"08","2021","Chad",0.000303343491463968,2021-08-01,4873.253,0,1e-07,-8.1006
"09","2021","Chad",0.000305506092558082,2021-09-01,4873.253,0,1e-07,-8.0935
"10","2021","Chad",0.000308164764335426,2021-10-01,4873.253,0,1e-07,-8.0849
"11","2021","Chad",0.000310908143880532,2021-11-01,4873.253,0,1e-07,-8.076
"12","2021","Chad",0.000344855534623594,2021-12-01,4873.253,0,1e-07,-7.9724
"01","2021","Chile",1.56595743615521,2021-01-01,4873.253,0,0.0003213,0.4485
"02","2021","Chile",1.82538270160645,2021-02-01,4873.253,0,0.0003746,0.6018
"03","2021","Chile",2.12681817132649,2021-03-01,4873.253,0,0.0004364,0.7546
"04","2021","Chile",2.59418624191308,2021-04-01,4873.253,0,0.0005323,0.9533
"05","2021","Chile",3.02663307377985,2021-05-01,4873.253,0,0.0006211,1.1075
"06","2021","Chile",3.48645777520751,2021-06-01,4873.253,0,0.0007154,1.2489
"07","2021","Chile",3.7431046594714,2021-07-01,4873.253,0,0.0007681,1.3199
"08","2021","Chile",3.8271890235825,2021-08-01,4873.253,0,0.0007853,1.3421
"09","2021","Chile",3.86728266831783,2021-09-01,4873.253,0,0.0007936,1.3526
"10","2021","Chile",3.92641402250399,2021-10-01,4873.253,0,0.0008057,1.3677
"11","2021","Chile",4.06313568082297,2021-11-01,4873.253,0,0.0008338,1.402
"12","2021","Chile",4.19838672835009,2021-12-01,4873.253,0,0.0008615,1.4347
"01","2021","China",0.000278073499577428,2021-01-01,4873.253,0,1e-07,-8.1876
"02","2021","China",0.000286955685320394,2021-02-01,4873.253,0,1e-07,-8.1562
"03","2021","China",0.000289859650725437,2021-03-01,4873.253,0,1e-07,-8.1461
"04","2021","China",0.000292923448834771,2021-04-01,4873.253,0,1e-07,-8.1356
"05","2021","China",0.000295622364376329,2021-05-01,4873.253,0,1e-07,-8.1264
"06","2021","China",0.000298773960558356,2021-06-01,4873.253,0,1e-07,-8.1158
"07","2021","China",0.000302467986332239,2021-07-01,4873.253,0,1e-07,-8.1035
"08","2021","China",0.000309490978993745,2021-08-01,4873.253,0,1e-07,-8.0806
"09","2021","China",0.000314296158155987,2021-09-01,4873.253,0,1e-07,-8.0652
"10","2021","China",0.000318586197277295,2021-10-01,4873.253,0,1e-07,-8.0516
"11","2021","China",0.00032457279274313,2021-11-01,4873.253,0,1e-07,-8.033
"12","2021","China",0.000331702671374973,2021-12-01,4873.253,0,1e-07,-8.0113
"01","2021","Colombia",6.94340788054295,2021-01-01,4873.253,0,0.0014248,1.9378
"02","2021","Colombia",8.07999689848766,2021-02-01,4873.253,0,0.001658,2.0894
"03","2021","Colombia",8.54765397968806,2021-03-01,4873.253,0,0.001754,2.1457
"04","2021","Colombia",9.65683196825528,2021-04-01,4873.253,0,0.0019816,2.2677
"05","2021","Colombia",11.5124356021734,2021-05-01,4873.253,0,0.0023624,2.4434
"06","2021","Colombia",14.1081643335787,2021-06-01,4873.253,0,0.002895,2.6468
"07","2021","Colombia",16.8759994741145,2021-07-01,4873.253,0,0.003463,2.8259
"08","2021","Colombia",17.9378310140867,2021-08-01,4873.253,0,0.0036809,2.8869
"09","2021","Colombia",18.1970741726032,2021-09-01,4873.253,0,0.0037341,2.9013
"10","2021","Colombia",18.3632798503989,2021-10-01,4873.253,0,0.0037682,2.9104
"11","2021","Colombia",18.5672410546674,2021-11-01,4873.253,0,0.00381,2.9214
"12","2021","Colombia",18.8201935417877,2021-12-01,4873.253,0,0.0038619,2.9349
"01","2021","Comoros",0.00190986200658111,2021-01-01,4873.253,0,4e-07,-6.2607
"02","2021","Comoros",0.00379178977405738,2021-02-01,4873.253,0,8e-07,-5.5749
"03","2021","Comoros",0.00418748883657186,2021-03-01,4873.253,0,9e-07,-5.4757
"04","2021","Comoros",0.00435973067922424,2021-04-01,4873.253,0,9e-07,-5.4353
"05","2021","Comoros",0.0044418898007582,2021-05-01,4873.253,0,9e-07,-5.4167
"06","2021","Comoros",0.00448630301078855,2021-06-01,4873.253,0,9e-07,-5.4067
"07","2021","Comoros",0.00459602161851763,2021-07-01,4873.253,0,9e-07,-5.3826
"08","2021","Comoros",0.00464802951466654,2021-08-01,4873.253,0,1e-06,-5.3713
"09","2021","Comoros",0.00471798174245865,2021-09-01,4873.253,0,1e-06,-5.3564
"10","2021","Comoros",0.00481662857885827,2021-10-01,4873.253,0,1e-06,-5.3357
"11","2021","Comoros",0.00505308026533425,2021-11-01,4873.253,0,1e-06,-5.2878
"12","2021","Comoros",0.00567609430344753,2021-12-01,4873.253,0,1.2e-06,-5.1715
"01","2021","Congo (Brazzaville)",0.00135867439734253,2021-01-01,4873.253,0,3e-07,-6.6012
"02","2021","Congo (Brazzaville)",0.00151757294783362,2021-02-01,4873.253,0,3e-07,-6.4906
"03","2021","Congo (Brazzaville)",0.00170113732392728,2021-03-01,4873.253,0,3e-07,-6.3765
"04","2021","Congo (Brazzaville)",0.00183680035297225,2021-04-01,4873.253,0,4e-07,-6.2997
"05","2021","Congo (Brazzaville)",0.00205429819793017,2021-05-01,4873.253,0,4e-07,-6.1878
"06","2021","Congo (Brazzaville)",0.00220895797557078,2021-06-01,4873.253,0,5e-07,-6.1152
"07","2021","Congo (Brazzaville)",0.00234365136916306,2021-07-01,4873.253,0,5e-07,-6.056
"08","2021","Congo (Brazzaville)",0.00242354691417064,2021-08-01,4873.253,0,5e-07,-6.0225
"09","2021","Congo (Brazzaville)",0.00250372169704069,2021-09-01,4873.253,0,5e-07,-5.99
"10","2021","Congo (Brazzaville)",0.00284487066625858,2021-10-01,4873.253,0,6e-07,-5.8622
"11","2021","Congo (Brazzaville)",0.00333224479282573,2021-11-01,4873.253,0,7e-07,-5.7041
"12","2021","Congo (Brazzaville)",0.0034998890336405,2021-12-01,4873.253,0,7e-07,-5.655
"01","2021","Congo (Kinshasa)",0.000228133985036679,2021-01-01,4873.253,0,0,-8.3856
"02","2021","Congo (Kinshasa)",0.000271996150739856,2021-02-01,4873.253,0,1e-07,-8.2097
"03","2021","Congo (Kinshasa)",0.000302921744886821,2021-03-01,4873.253,0,1e-07,-8.102
"04","2021","Congo (Kinshasa)",0.000322865639757054,2021-04-01,4873.253,0,1e-07,-8.0383
"05","2021","Congo (Kinshasa)",0.000342244198937993,2021-05-01,4873.253,0,1e-07,-7.98
"06","2021","Congo (Kinshasa)",0.000404284268105787,2021-06-01,4873.253,0,1e-07,-7.8134
"07","2021","Congo (Kinshasa)",0.000508625993229362,2021-07-01,4873.253,0,1e-07,-7.5838
"08","2021","Congo (Kinshasa)",0.000591164067403049,2021-08-01,4873.253,0,1e-07,-7.4334
"09","2021","Congo (Kinshasa)",0.000627183483337681,2021-09-01,4873.253,0,1e-07,-7.3743
"10","2021","Congo (Kinshasa)",0.000639489175349426,2021-10-01,4873.253,0,1e-07,-7.3548
"11","2021","Congo (Kinshasa)",0.000645624834852596,2021-11-01,4873.253,0,1e-07,-7.3453
"12","2021","Congo (Kinshasa)",0.000719320510414393,2021-12-01,4873.253,0,1e-07,-7.2372
"01","2021","Costa Rica",0.0359745802514875,2021-01-01,4873.253,0,7.4e-06,-3.3249
"02","2021","Costa Rica",0.039220390995793,2021-02-01,4873.253,0,8e-06,-3.2386
"03","2021","Costa Rica",0.0413045836949303,2021-03-01,4873.253,0,8.5e-06,-3.1868
"04","2021","Costa Rica",0.0449727600651785,2021-04-01,4873.253,0,9.2e-06,-3.1017
"05","2021","Costa Rica",0.0560339043794846,2021-05-01,4873.253,0,1.15e-05,-2.8818
"06","2021","Costa Rica",0.0677841066506691,2021-06-01,4873.253,0,1.39e-05,-2.6914
"07","2021","Costa Rica",0.0762398366732348,2021-07-01,4873.253,0,1.56e-05,-2.5739
"08","2021","Costa Rica",0.0850617449484742,2021-08-01,4873.253,0,1.75e-05,-2.4644
"09","2021","Costa Rica",0.0981196141272064,2021-09-01,4873.253,0,2.01e-05,-2.3216
"10","2021","Costa Rica",0.107889760993862,2021-10-01,4873.253,0,2.21e-05,-2.2266
"11","2021","Costa Rica",0.110796486559455,2021-11-01,4873.253,0,2.27e-05,-2.2001
"12","2021","Costa Rica",0.11159485937768,2021-12-01,4873.253,0,2.29e-05,-2.1929
"01","2021","Cote d'Ivoire",0.000951217768067387,2021-01-01,4873.253,0,2e-07,-6.9578
"02","2021","Cote d'Ivoire",0.0011713386435293,2021-02-01,4873.253,0,2e-07,-6.7496
"03","2021","Cote d'Ivoire",0.00145494240877169,2021-03-01,4873.253,0,3e-07,-6.5328
"04","2021","Cote d'Ivoire",0.00171892716007143,2021-04-01,4873.253,0,4e-07,-6.3661
"05","2021","Cote d'Ivoire",0.0017694815513047,2021-05-01,4873.253,0,4e-07,-6.3371
"06","2021","Cote d'Ivoire",0.00181285925633879,2021-06-01,4873.253,0,4e-07,-6.3128
"07","2021","Cote d'Ivoire",0.00186235612205438,2021-07-01,4873.253,0,4e-07,-6.2859
"08","2021","Cote d'Ivoire",0.00199591055212499,2021-08-01,4873.253,0,4e-07,-6.2167
"09","2021","Cote d'Ivoire",0.00221412886172428,2021-09-01,4873.253,0,5e-07,-6.1129
"10","2021","Cote d'Ivoire",0.00230982723716832,2021-10-01,4873.253,0,5e-07,-6.0706
"11","2021","Cote d'Ivoire",0.00233249394309016,2021-11-01,4873.253,0,5e-07,-6.0608
"12","2021","Cote d'Ivoire",0.00238762219435159,2021-12-01,4873.253,0,5e-07,-6.0375
"01","2021","Croatia",0.0543846699317293,2021-01-01,4873.253,0,1.12e-05,-2.9117
"02","2021","Croatia",0.0579185521070558,2021-02-01,4873.253,0,1.19e-05,-2.8487
"03","2021","Croatia",0.0619289732748421,2021-03-01,4873.253,0,1.27e-05,-2.7818
"04","2021","Croatia",0.0735935388383901,2021-04-01,4873.253,0,1.51e-05,-2.6092
"05","2021","Croatia",0.0848461836305559,2021-05-01,4873.253,0,1.74e-05,-2.4669
"06","2021","Croatia",0.0873444478330444,2021-06-01,4873.253,0,1.79e-05,-2.4379
"07","2021","Croatia",0.0880578398920764,2021-07-01,4873.253,0,1.81e-05,-2.4298
"08","2021","Croatia",0.0896110605580047,2021-08-01,4873.253,0,1.84e-05,-2.4123
"09","2021","Croatia",0.0945819777580091,2021-09-01,4873.253,0,1.94e-05,-2.3583
"10","2021","Croatia",0.104823842862862,2021-10-01,4873.253,0,2.15e-05,-2.2555
"11","2021","Croatia",0.132038793407235,2021-11-01,4873.253,0,2.71e-05,-2.0247
"12","2021","Croatia",0.161876532393767,2021-12-01,4873.253,0,3.32e-05,-1.8209
"01","2021","Cuba",0.00157894723651425,2021-01-01,4873.253,0,3e-07,-6.451
"02","2021","Cuba",0.00343090746861829,2021-02-01,4873.253,0,7e-07,-5.6749
"03","2021","Cuba",0.00555181905881202,2021-03-01,4873.253,0,1.1e-06,-5.1936
"04","2021","Cuba",0.0080593562396159,2021-04-01,4873.253,0,1.7e-06,-4.8209
"05","2021","Cuba",0.010999077092456,2021-05-01,4873.253,0,2.3e-06,-4.5099
"06","2021","Cuba",0.0143858530503138,2021-06-01,4873.253,0,3e-06,-4.2415
"07","2021","Cuba",0.0242821720723716,2021-07-01,4873.253,0,5e-06,-3.718
"08","2021","Cuba",0.0466125725174597,2021-08-01,4873.253,0,9.6e-06,-3.0659
"09","2021","Cuba",0.0681505903145888,2021-09-01,4873.253,0,1.4e-05,-2.686
"10","2021","Cuba",0.0818814386312051,2021-10-01,4873.253,0,1.68e-05,-2.5025
"11","2021","Cuba",0.084637612269484,2021-11-01,4873.253,0,1.74e-05,-2.4694
"12","2021","Cuba",0.0851069272473762,2021-12-01,4873.253,0,1.75e-05,-2.4638
"01","2021","Cyprus",0.023465520949169,2021-01-01,4873.253,0,4.8e-06,-3.7522
"02","2021","Cyprus",0.0273281680340133,2021-02-01,4873.253,0,5.6e-06,-3.5998
"03","2021","Cyprus",0.0336647314854196,2021-03-01,4873.253,0,6.9e-06,-3.3913
"04","2021","Cyprus",0.0459843686630041,2021-04-01,4873.253,0,9.4e-06,-3.0795
"05","2021","Cyprus",0.0590586384471534,2021-05-01,4873.253,0,1.21e-05,-2.8292
"06","2021","Cyprus",0.0617710306472822,2021-06-01,4873.253,0,1.27e-05,-2.7843
"07","2021","Cyprus",0.0744424169471616,2021-07-01,4873.253,0,1.53e-05,-2.5977
"08","2021","Cyprus",0.0913032906132172,2021-08-01,4873.253,0,1.87e-05,-2.3936
"09","2021","Cyprus",0.0978985572666336,2021-09-01,4873.253,0,2.01e-05,-2.3238
"10","2021","Cyprus",0.101125940070147,2021-10-01,4873.253,0,2.08e-05,-2.2914
"11","2021","Cyprus",0.106386546084118,2021-11-01,4873.253,0,2.18e-05,-2.2407
"12","2021","Cyprus",0.120037781147371,2021-12-01,4873.253,0,2.46e-05,-2.1199
"01","2021","Czechia",0.0812074417771983,2021-01-01,4873.253,0,1.67e-05,-2.5107
